profile_num,profile_label,scenario,L
2,bank_international,baseline,432
2,bank_international,baseline,415
2,bank_international,baseline,316
2,bank_international,baseline,275
2,bank_international,baseline,428
2,bank_international,baseline,399
2,bank_international,baseline,213
2,bank_international,baseline,299
2,bank_international,baseline,426
2,bank_international,baseline,490
2,bank_international,baseline,430
2,bank_international,baseline,328
2,bank_international,baseline,375
2,bank_international,baseline,458
2,bank_international,baseline,473
2,bank_international,baseline,468
2,bank_international,baseline,365
2,bank_international,baseline,183
2,bank_international,baseline,549
2,bank_international,baseline,232
2,bank_international,baseline,359
2,bank_international,baseline,342
2,bank_international,baseline,392
2,bank_international,baseline,472
2,bank_international,baseline,430
2,bank_international,baseline,411
2,bank_international,baseline,348
2,bank_international,baseline,549
2,bank_international,baseline,491
2,bank_international,baseline,473
2,bank_international,baseline,378
2,bank_international,baseline,388
2,bank_international,baseline,384
2,bank_international,baseline,422
2,bank_international,baseline,328
2,bank_international,baseline,271
2,bank_international,baseline,409
2,bank_international,baseline,246
2,bank_international,baseline,432
2,bank_international,baseline,452
2,bank_international,baseline,340
2,bank_international,baseline,234
2,bank_international,baseline,441
2,bank_international,baseline,552
2,bank_international,baseline,506
2,bank_international,baseline,443
2,bank_international,baseline,469
2,bank_international,baseline,537
2,bank_international,baseline,460
2,bank_international,baseline,551
2,bank_international,baseline,331
2,bank_international,baseline,507
2,bank_international,baseline,451
2,bank_international,baseline,329
2,bank_international,baseline,533
2,bank_international,baseline,195
2,bank_international,baseline,266
2,bank_international,baseline,391
2,bank_international,baseline,363
2,bank_international,baseline,459
2,bank_international,baseline,587
2,bank_international,baseline,504
2,bank_international,baseline,334
2,bank_international,baseline,434
2,bank_international,baseline,367
2,bank_international,baseline,390
2,bank_international,baseline,359
2,bank_international,baseline,385
2,bank_international,baseline,559
2,bank_international,baseline,309
2,bank_international,baseline,604
2,bank_international,baseline,193
2,bank_international,baseline,351
2,bank_international,baseline,475
2,bank_international,baseline,421
2,bank_international,baseline,309
2,bank_international,baseline,298
2,bank_international,baseline,486
2,bank_international,baseline,424
2,bank_international,baseline,293
2,bank_international,baseline,513
2,bank_international,baseline,402
2,bank_international,baseline,446
2,bank_international,baseline,391
2,bank_international,baseline,406
2,bank_international,baseline,343
2,bank_international,baseline,391
2,bank_international,baseline,249
2,bank_international,baseline,365
2,bank_international,baseline,345
2,bank_international,baseline,260
2,bank_international,baseline,276
2,bank_international,baseline,515
2,bank_international,baseline,560
2,bank_international,baseline,436
2,bank_international,baseline,692
2,bank_international,baseline,358
2,bank_international,baseline,250
2,bank_international,baseline,466
2,bank_international,baseline,328
2,bank_international,baseline,269
2,bank_international,baseline,276
2,bank_international,baseline,508
2,bank_international,baseline,430
2,bank_international,baseline,343
2,bank_international,baseline,500
2,bank_international,baseline,366
2,bank_international,baseline,396
2,bank_international,baseline,336
2,bank_international,baseline,491
2,bank_international,baseline,458
2,bank_international,baseline,470
2,bank_international,baseline,245
2,bank_international,baseline,476
2,bank_international,baseline,299
2,bank_international,baseline,393
2,bank_international,baseline,360
2,bank_international,baseline,358
2,bank_international,baseline,330
2,bank_international,baseline,353
2,bank_international,baseline,215
2,bank_international,baseline,542
2,bank_international,baseline,501
2,bank_international,baseline,364
2,bank_international,baseline,316
2,bank_international,baseline,410
2,bank_international,baseline,504
2,bank_international,baseline,284
2,bank_international,baseline,432
2,bank_international,baseline,408
2,bank_international,baseline,244
2,bank_international,baseline,483
2,bank_international,baseline,309
2,bank_international,baseline,437
2,bank_international,baseline,395
2,bank_international,baseline,321
2,bank_international,baseline,406
2,bank_international,baseline,429
2,bank_international,baseline,262
2,bank_international,baseline,371
2,bank_international,baseline,480
2,bank_international,baseline,453
2,bank_international,baseline,500
2,bank_international,baseline,347
2,bank_international,baseline,391
2,bank_international,baseline,463
2,bank_international,baseline,491
2,bank_international,baseline,377
2,bank_international,baseline,432
2,bank_international,baseline,416
2,bank_international,baseline,389
2,bank_international,baseline,472
2,bank_international,baseline,290
2,bank_international,baseline,404
2,bank_international,baseline,280
2,bank_international,baseline,303
2,bank_international,baseline,261
2,bank_international,baseline,466
2,bank_international,baseline,580
2,bank_international,baseline,198
2,bank_international,baseline,442
2,bank_international,baseline,553
2,bank_international,baseline,462
2,bank_international,baseline,323
2,bank_international,baseline,464
2,bank_international,baseline,402
2,bank_international,baseline,270
2,bank_international,baseline,272
2,bank_international,baseline,363
2,bank_international,baseline,574
2,bank_international,baseline,395
2,bank_international,baseline,320
2,bank_international,baseline,620
2,bank_international,baseline,344
2,bank_international,baseline,423
2,bank_international,baseline,353
2,bank_international,baseline,465
2,bank_international,baseline,324
2,bank_international,baseline,465
2,bank_international,baseline,362
2,bank_international,baseline,251
2,bank_international,baseline,372
2,bank_international,baseline,414
2,bank_international,baseline,531
2,bank_international,baseline,410
2,bank_international,baseline,390
2,bank_international,baseline,367
2,bank_international,baseline,259
2,bank_international,baseline,725
2,bank_international,baseline,542
2,bank_international,baseline,462
2,bank_international,baseline,288
2,bank_international,baseline,239
2,bank_international,baseline,353
2,bank_international,baseline,415
2,bank_international,baseline,430
2,bank_international,baseline,561
2,bank_international,baseline,393
2,bank_international,baseline,524
2,bank_international,baseline,428
2,bank_international,baseline,337
2,bank_international,baseline,451
2,bank_international,baseline,335
2,bank_international,baseline,351
2,bank_international,baseline,412
2,bank_international,baseline,362
2,bank_international,baseline,394
2,bank_international,baseline,392
2,bank_international,baseline,391
2,bank_international,baseline,387
2,bank_international,baseline,549
2,bank_international,baseline,412
2,bank_international,baseline,418
2,bank_international,baseline,372
2,bank_international,baseline,301
2,bank_international,baseline,353
2,bank_international,baseline,578
2,bank_international,baseline,468
2,bank_international,baseline,511
2,bank_international,baseline,165
2,bank_international,baseline,518
2,bank_international,baseline,475
2,bank_international,baseline,463
2,bank_international,baseline,528
2,bank_international,baseline,414
2,bank_international,baseline,441
2,bank_international,baseline,442
2,bank_international,baseline,500
2,bank_international,baseline,440
2,bank_international,baseline,345
2,bank_international,baseline,384
2,bank_international,baseline,413
2,bank_international,baseline,401
2,bank_international,baseline,484
2,bank_international,baseline,545
2,bank_international,baseline,451
2,bank_international,baseline,372
2,bank_international,baseline,316
2,bank_international,baseline,303
2,bank_international,baseline,450
2,bank_international,baseline,302
2,bank_international,baseline,255
2,bank_international,baseline,338
2,bank_international,baseline,376
2,bank_international,baseline,403
2,bank_international,baseline,565
2,bank_international,baseline,411
2,bank_international,baseline,153
2,bank_international,baseline,404
2,bank_international,baseline,449
2,bank_international,baseline,501
2,bank_international,baseline,643
2,bank_international,baseline,629
2,bank_international,baseline,554
2,bank_international,baseline,416
2,bank_international,baseline,483
2,bank_international,baseline,421
2,bank_international,baseline,441
2,bank_international,baseline,382
2,bank_international,baseline,454
2,bank_international,baseline,329
2,bank_international,baseline,384
2,bank_international,baseline,409
2,bank_international,baseline,300
2,bank_international,baseline,325
2,bank_international,baseline,439
2,bank_international,baseline,421
2,bank_international,baseline,282
2,bank_international,baseline,358
2,bank_international,baseline,402
2,bank_international,baseline,489
2,bank_international,baseline,306
2,bank_international,baseline,299
2,bank_international,baseline,370
2,bank_international,baseline,374
2,bank_international,baseline,352
2,bank_international,baseline,462
2,bank_international,baseline,400
2,bank_international,baseline,454
2,bank_international,baseline,353
2,bank_international,baseline,346
2,bank_international,baseline,414
2,bank_international,baseline,259
2,bank_international,baseline,481
2,bank_international,baseline,388
2,bank_international,baseline,414
2,bank_international,baseline,479
2,bank_international,baseline,470
2,bank_international,baseline,491
2,bank_international,baseline,440
2,bank_international,baseline,458
2,bank_international,baseline,299
2,bank_international,baseline,423
2,bank_international,baseline,321
2,bank_international,baseline,288
2,bank_international,baseline,489
2,bank_international,baseline,532
2,bank_international,baseline,384
2,bank_international,baseline,432
2,bank_international,baseline,218
2,bank_international,baseline,252
2,bank_international,baseline,396
2,bank_international,baseline,510
2,bank_international,baseline,446
2,bank_international,baseline,339
2,bank_international,baseline,262
2,bank_international,baseline,280
2,bank_international,baseline,465
2,bank_international,baseline,325
2,bank_international,baseline,352
2,bank_international,baseline,528
2,bank_international,baseline,508
2,bank_international,baseline,343
2,bank_international,baseline,503
2,bank_international,baseline,531
2,bank_international,baseline,407
2,bank_international,baseline,290
2,bank_international,baseline,374
2,bank_international,baseline,496
2,bank_international,baseline,634
2,bank_international,baseline,504
2,bank_international,baseline,393
2,bank_international,baseline,390
2,bank_international,baseline,528
2,bank_international,baseline,300
2,bank_international,baseline,485
2,bank_international,baseline,451
2,bank_international,baseline,361
2,bank_international,baseline,365
2,bank_international,baseline,322
2,bank_international,baseline,445
2,bank_international,baseline,347
2,bank_international,baseline,519
2,bank_international,baseline,380
2,bank_international,baseline,487
2,bank_international,baseline,305
2,bank_international,baseline,403
2,bank_international,baseline,281
2,bank_international,baseline,469
2,bank_international,baseline,360
2,bank_international,baseline,399
2,bank_international,baseline,400
2,bank_international,baseline,496
2,bank_international,baseline,391
2,bank_international,baseline,550
2,bank_international,baseline,346
2,bank_international,baseline,267
2,bank_international,baseline,468
2,bank_international,baseline,360
2,bank_international,baseline,448
2,bank_international,baseline,437
2,bank_international,baseline,370
2,bank_international,baseline,384
2,bank_international,baseline,430
2,bank_international,baseline,495
2,bank_international,baseline,301
2,bank_international,baseline,337
2,bank_international,baseline,224
2,bank_international,baseline,466
2,bank_international,baseline,387
2,bank_international,baseline,316
2,bank_international,baseline,408
2,bank_international,baseline,298
2,bank_international,baseline,357
2,bank_international,baseline,350
2,bank_international,baseline,440
2,bank_international,baseline,267
2,bank_international,baseline,411
2,bank_international,baseline,357
2,bank_international,baseline,438
2,bank_international,baseline,471
2,bank_international,baseline,352
2,bank_international,baseline,338
2,bank_international,baseline,405
2,bank_international,baseline,549
2,bank_international,baseline,359
2,bank_international,baseline,551
2,bank_international,baseline,381
2,bank_international,baseline,634
2,bank_international,baseline,400
2,bank_international,baseline,534
2,bank_international,baseline,318
2,bank_international,baseline,473
2,bank_international,baseline,449
2,bank_international,baseline,375
2,bank_international,baseline,521
2,bank_international,baseline,340
2,bank_international,baseline,357
2,bank_international,baseline,745
2,bank_international,baseline,427
2,bank_international,baseline,379
2,bank_international,baseline,339
2,bank_international,baseline,283
2,bank_international,baseline,336
2,bank_international,baseline,392
2,bank_international,baseline,499
2,bank_international,baseline,358
2,bank_international,baseline,353
2,bank_international,baseline,417
2,bank_international,baseline,405
2,bank_international,baseline,351
2,bank_international,baseline,428
2,bank_international,baseline,438
2,bank_international,baseline,283
2,bank_international,baseline,265
2,bank_international,baseline,384
2,bank_international,baseline,191
2,bank_international,baseline,488
2,bank_international,baseline,391
2,bank_international,baseline,451
2,bank_international,baseline,279
2,bank_international,baseline,502
2,bank_international,baseline,540
2,bank_international,baseline,373
2,bank_international,baseline,365
2,bank_international,baseline,467
2,bank_international,baseline,531
2,bank_international,baseline,159
2,bank_international,baseline,326
2,bank_international,baseline,425
2,bank_international,baseline,537
2,bank_international,baseline,373
2,bank_international,baseline,631
2,bank_international,baseline,399
2,bank_international,baseline,392
2,bank_international,baseline,571
2,bank_international,baseline,576
2,bank_international,baseline,425
2,bank_international,baseline,405
2,bank_international,baseline,440
2,bank_international,baseline,278
2,bank_international,baseline,227
2,bank_international,baseline,472
2,bank_international,baseline,255
2,bank_international,baseline,283
2,bank_international,baseline,499
2,bank_international,baseline,407
2,bank_international,baseline,377
2,bank_international,baseline,425
2,bank_international,baseline,369
2,bank_international,baseline,364
2,bank_international,baseline,359
2,bank_international,baseline,345
2,bank_international,baseline,514
2,bank_international,baseline,393
2,bank_international,baseline,419
2,bank_international,baseline,336
2,bank_international,baseline,383
2,bank_international,baseline,379
2,bank_international,baseline,277
2,bank_international,baseline,242
2,bank_international,baseline,383
2,bank_international,baseline,448
2,bank_international,baseline,406
2,bank_international,baseline,318
2,bank_international,baseline,551
2,bank_international,baseline,546
2,bank_international,baseline,478
2,bank_international,baseline,463
2,bank_international,baseline,298
2,bank_international,baseline,441
2,bank_international,baseline,453
2,bank_international,baseline,330
2,bank_international,baseline,228
2,bank_international,baseline,590
2,bank_international,baseline,457
2,bank_international,baseline,404
2,bank_international,baseline,352
2,bank_international,baseline,432
2,bank_international,baseline,380
2,bank_international,baseline,537
2,bank_international,baseline,542
2,bank_international,baseline,509
2,bank_international,baseline,455
2,bank_international,baseline,389
2,bank_international,baseline,362
2,bank_international,baseline,374
2,bank_international,baseline,606
2,bank_international,baseline,396
2,bank_international,baseline,426
2,bank_international,baseline,305
2,bank_international,baseline,317
2,bank_international,baseline,404
2,bank_international,baseline,427
2,bank_international,baseline,271
2,bank_international,baseline,478
2,bank_international,baseline,425
2,bank_international,baseline,415
2,bank_international,baseline,344
2,bank_international,baseline,515
2,bank_international,baseline,260
2,bank_international,baseline,408
2,bank_international,baseline,366
2,bank_international,baseline,420
2,bank_international,baseline,694
2,bank_international,baseline,181
2,bank_international,baseline,389
2,bank_international,baseline,364
2,bank_international,baseline,288
2,bank_international,baseline,252
2,bank_international,baseline,320
2,bank_international,baseline,285
2,bank_international,baseline,245
2,bank_international,baseline,435
2,bank_international,baseline,363
2,bank_international,baseline,311
2,bank_international,baseline,307
2,bank_international,baseline,324
2,bank_international,baseline,425
2,bank_international,baseline,314
2,bank_international,baseline,523
2,bank_international,baseline,413
2,bank_international,baseline,536
2,bank_international,baseline,409
2,bank_international,baseline,417
2,bank_international,baseline,578
2,bank_international,baseline,393
2,bank_international,baseline,514
2,bank_international,baseline,407
2,bank_international,baseline,489
2,bank_international,baseline,408
2,bank_international,baseline,378
2,bank_international,baseline,413
2,bank_international,baseline,461
2,bank_international,baseline,399
2,bank_international,baseline,369
2,bank_international,baseline,412
2,bank_international,baseline,480
2,bank_international,baseline,500
2,bank_international,baseline,349
2,bank_international,baseline,192
2,bank_international,baseline,467
2,bank_international,baseline,345
2,bank_international,baseline,527
2,bank_international,baseline,421
2,bank_international,baseline,431
2,bank_international,baseline,462
2,bank_international,baseline,468
2,bank_international,baseline,240
2,bank_international,baseline,314
2,bank_international,baseline,340
2,bank_international,baseline,325
2,bank_international,baseline,445
2,bank_international,baseline,211
2,bank_international,baseline,354
2,bank_international,baseline,376
2,bank_international,baseline,478
2,bank_international,baseline,278
2,bank_international,baseline,415
2,bank_international,baseline,475
2,bank_international,baseline,358
2,bank_international,baseline,459
2,bank_international,baseline,593
2,bank_international,baseline,564
2,bank_international,baseline,329
2,bank_international,baseline,319
2,bank_international,baseline,516
2,bank_international,baseline,504
2,bank_international,baseline,352
2,bank_international,baseline,503
2,bank_international,baseline,201
2,bank_international,baseline,476
2,bank_international,baseline,414
2,bank_international,baseline,335
2,bank_international,baseline,525
2,bank_international,baseline,273
2,bank_international,baseline,384
2,bank_international,baseline,624
2,bank_international,baseline,368
2,bank_international,baseline,434
2,bank_international,baseline,534
2,bank_international,baseline,304
2,bank_international,baseline,428
2,bank_international,baseline,307
2,bank_international,baseline,415
2,bank_international,baseline,379
2,bank_international,baseline,480
2,bank_international,baseline,399
2,bank_international,baseline,506
2,bank_international,baseline,424
2,bank_international,baseline,377
2,bank_international,baseline,335
2,bank_international,baseline,426
2,bank_international,baseline,383
2,bank_international,baseline,323
2,bank_international,baseline,447
2,bank_international,baseline,226
2,bank_international,baseline,426
2,bank_international,baseline,325
2,bank_international,baseline,636
2,bank_international,baseline,411
2,bank_international,baseline,326
2,bank_international,baseline,458
2,bank_international,baseline,576
2,bank_international,baseline,285
2,bank_international,baseline,526
2,bank_international,baseline,436
2,bank_international,baseline,382
2,bank_international,baseline,415
2,bank_international,baseline,572
2,bank_international,baseline,443
2,bank_international,baseline,316
2,bank_international,baseline,387
2,bank_international,baseline,426
2,bank_international,baseline,573
2,bank_international,baseline,318
2,bank_international,baseline,400
2,bank_international,baseline,458
2,bank_international,baseline,527
2,bank_international,baseline,574
2,bank_international,baseline,419
2,bank_international,baseline,377
2,bank_international,baseline,346
2,bank_international,baseline,435
2,bank_international,baseline,425
2,bank_international,baseline,394
2,bank_international,baseline,334
2,bank_international,baseline,340
2,bank_international,baseline,496
2,bank_international,baseline,462
2,bank_international,baseline,306
2,bank_international,baseline,345
2,bank_international,baseline,283
2,bank_international,baseline,321
2,bank_international,baseline,394
2,bank_international,baseline,461
2,bank_international,baseline,572
2,bank_international,baseline,371
2,bank_international,baseline,444
2,bank_international,baseline,524
2,bank_international,baseline,503
2,bank_international,baseline,449
2,bank_international,baseline,472
2,bank_international,baseline,422
2,bank_international,baseline,381
2,bank_international,baseline,528
2,bank_international,baseline,323
2,bank_international,baseline,379
2,bank_international,baseline,340
2,bank_international,baseline,498
2,bank_international,baseline,511
2,bank_international,baseline,373
2,bank_international,baseline,324
2,bank_international,baseline,347
2,bank_international,baseline,436
2,bank_international,baseline,287
2,bank_international,baseline,588
2,bank_international,baseline,378
2,bank_international,baseline,383
2,bank_international,baseline,350
2,bank_international,baseline,579
2,bank_international,baseline,463
2,bank_international,baseline,373
2,bank_international,baseline,326
2,bank_international,baseline,408
2,bank_international,baseline,353
2,bank_international,baseline,320
2,bank_international,baseline,490
2,bank_international,baseline,466
2,bank_international,baseline,651
2,bank_international,baseline,465
2,bank_international,baseline,479
2,bank_international,baseline,280
2,bank_international,baseline,420
2,bank_international,baseline,422
2,bank_international,baseline,556
2,bank_international,baseline,399
2,bank_international,baseline,320
2,bank_international,baseline,396
2,bank_international,baseline,299
2,bank_international,baseline,343
2,bank_international,baseline,291
2,bank_international,baseline,423
2,bank_international,baseline,477
2,bank_international,baseline,266
2,bank_international,baseline,381
2,bank_international,baseline,353
2,bank_international,baseline,323
2,bank_international,baseline,499
2,bank_international,baseline,556
2,bank_international,baseline,373
2,bank_international,baseline,318
2,bank_international,baseline,412
2,bank_international,baseline,373
2,bank_international,baseline,481
2,bank_international,baseline,509
2,bank_international,baseline,359
2,bank_international,baseline,362
2,bank_international,baseline,323
2,bank_international,baseline,555
2,bank_international,baseline,288
2,bank_international,baseline,452
2,bank_international,baseline,316
2,bank_international,baseline,438
2,bank_international,baseline,535
2,bank_international,baseline,362
2,bank_international,baseline,263
2,bank_international,baseline,539
2,bank_international,baseline,400
2,bank_international,baseline,406
2,bank_international,baseline,499
2,bank_international,baseline,397
2,bank_international,baseline,492
2,bank_international,baseline,365
2,bank_international,baseline,335
2,bank_international,baseline,376
2,bank_international,baseline,369
2,bank_international,baseline,494
2,bank_international,baseline,456
2,bank_international,baseline,524
2,bank_international,baseline,438
2,bank_international,baseline,512
2,bank_international,baseline,277
2,bank_international,baseline,551
2,bank_international,baseline,472
2,bank_international,baseline,321
2,bank_international,baseline,439
2,bank_international,baseline,214
2,bank_international,baseline,506
2,bank_international,baseline,310
2,bank_international,baseline,263
2,bank_international,baseline,306
2,bank_international,baseline,682
2,bank_international,baseline,212
2,bank_international,baseline,391
2,bank_international,baseline,373
2,bank_international,baseline,452
2,bank_international,baseline,359
2,bank_international,baseline,557
2,bank_international,baseline,255
2,bank_international,baseline,399
2,bank_international,baseline,398
2,bank_international,baseline,450
2,bank_international,baseline,415
2,bank_international,baseline,467
2,bank_international,baseline,364
2,bank_international,baseline,439
2,bank_international,baseline,439
2,bank_international,baseline,414
2,bank_international,baseline,380
2,bank_international,baseline,425
2,bank_international,baseline,499
2,bank_international,baseline,309
2,bank_international,baseline,328
2,bank_international,baseline,392
2,bank_international,baseline,403
2,bank_international,baseline,293
2,bank_international,baseline,544
2,bank_international,baseline,455
2,bank_international,baseline,436
2,bank_international,baseline,410
2,bank_international,baseline,477
2,bank_international,baseline,476
2,bank_international,baseline,388
2,bank_international,baseline,299
2,bank_international,baseline,524
2,bank_international,baseline,255
2,bank_international,baseline,279
2,bank_international,baseline,361
2,bank_international,baseline,337
2,bank_international,baseline,385
2,bank_international,baseline,367
2,bank_international,baseline,385
2,bank_international,baseline,418
2,bank_international,baseline,402
2,bank_international,baseline,410
2,bank_international,baseline,411
2,bank_international,baseline,465
2,bank_international,baseline,490
2,bank_international,baseline,322
2,bank_international,baseline,313
2,bank_international,baseline,603
2,bank_international,baseline,933
2,bank_international,baseline,381
2,bank_international,baseline,419
2,bank_international,baseline,420
2,bank_international,baseline,408
2,bank_international,baseline,471
2,bank_international,baseline,375
2,bank_international,baseline,677
2,bank_international,baseline,531
2,bank_international,baseline,402
2,bank_international,baseline,259
2,bank_international,baseline,397
2,bank_international,baseline,413
2,bank_international,baseline,254
2,bank_international,baseline,614
2,bank_international,baseline,477
2,bank_international,baseline,431
2,bank_international,baseline,211
2,bank_international,baseline,290
2,bank_international,baseline,256
2,bank_international,baseline,316
2,bank_international,baseline,471
2,bank_international,baseline,295
2,bank_international,baseline,351
2,bank_international,baseline,434
2,bank_international,baseline,460
2,bank_international,baseline,456
2,bank_international,baseline,258
2,bank_international,baseline,359
2,bank_international,baseline,302
2,bank_international,baseline,490
2,bank_international,baseline,565
2,bank_international,baseline,364
2,bank_international,baseline,345
2,bank_international,baseline,362
2,bank_international,baseline,263
2,bank_international,baseline,544
2,bank_international,baseline,415
2,bank_international,baseline,577
2,bank_international,baseline,631
2,bank_international,baseline,468
2,bank_international,baseline,461
2,bank_international,baseline,338
2,bank_international,baseline,364
2,bank_international,baseline,362
2,bank_international,baseline,450
2,bank_international,baseline,621
2,bank_international,baseline,427
2,bank_international,baseline,428
2,bank_international,baseline,536
2,bank_international,baseline,421
2,bank_international,baseline,291
2,bank_international,baseline,312
2,bank_international,baseline,401
2,bank_international,baseline,559
2,bank_international,baseline,387
2,bank_international,baseline,385
2,bank_international,baseline,379
2,bank_international,baseline,368
2,bank_international,baseline,292
2,bank_international,baseline,488
2,bank_international,baseline,301
2,bank_international,baseline,328
2,bank_international,baseline,703
2,bank_international,baseline,391
2,bank_international,baseline,259
2,bank_international,baseline,405
2,bank_international,baseline,353
2,bank_international,baseline,267
2,bank_international,baseline,567
2,bank_international,baseline,430
2,bank_international,baseline,368
2,bank_international,baseline,365
2,bank_international,baseline,533
2,bank_international,baseline,271
2,bank_international,baseline,304
2,bank_international,baseline,519
2,bank_international,baseline,501
2,bank_international,baseline,305
2,bank_international,baseline,315
2,bank_international,baseline,427
2,bank_international,baseline,407
2,bank_international,baseline,518
2,bank_international,baseline,261
2,bank_international,baseline,341
2,bank_international,baseline,434
2,bank_international,baseline,681
2,bank_international,baseline,481
2,bank_international,baseline,275
2,bank_international,baseline,478
2,bank_international,baseline,432
2,bank_international,baseline,332
2,bank_international,baseline,415
2,bank_international,baseline,269
2,bank_international,baseline,445
2,bank_international,baseline,372
2,bank_international,baseline,406
2,bank_international,baseline,538
2,bank_international,baseline,540
2,bank_international,baseline,473
2,bank_international,baseline,347
2,bank_international,baseline,483
2,bank_international,baseline,450
2,bank_international,baseline,552
2,bank_international,baseline,260
2,bank_international,baseline,499
2,bank_international,baseline,452
2,bank_international,baseline,360
2,bank_international,baseline,490
2,bank_international,baseline,403
2,bank_international,baseline,314
2,bank_international,baseline,552
2,bank_international,baseline,340
2,bank_international,baseline,439
2,bank_international,baseline,314
2,bank_international,baseline,248
2,bank_international,baseline,562
2,bank_international,baseline,380
2,bank_international,baseline,511
2,bank_international,baseline,379
2,bank_international,baseline,387
2,bank_international,baseline,370
2,bank_international,baseline,386
2,bank_international,baseline,570
2,bank_international,baseline,522
2,bank_international,baseline,418
2,bank_international,baseline,441
2,bank_international,baseline,384
2,bank_international,baseline,384
2,bank_international,baseline,176
2,bank_international,baseline,513
2,bank_international,baseline,425
2,bank_international,baseline,445
2,bank_international,baseline,331
2,bank_international,baseline,280
2,bank_international,baseline,453
2,bank_international,baseline,332
2,bank_international,baseline,525
2,bank_international,baseline,334
2,bank_international,baseline,269
2,bank_international,baseline,394
2,bank_international,baseline,386
2,bank_international,baseline,461
2,bank_international,baseline,459
2,bank_international,baseline,302
2,bank_international,baseline,310
2,bank_international,baseline,476
2,bank_international,baseline,443
2,bank_international,baseline,342
2,bank_international,baseline,298
2,bank_international,baseline,298
2,bank_international,baseline,403
2,bank_international,baseline,457
2,bank_international,baseline,283
2,bank_international,baseline,404
2,bank_international,baseline,246
2,bank_international,baseline,301
2,bank_international,baseline,472
2,bank_international,baseline,484
2,bank_international,baseline,373
2,bank_international,baseline,484
2,bank_international,baseline,518
2,bank_international,baseline,420
2,bank_international,baseline,557
2,bank_international,baseline,446
2,bank_international,baseline,486
2,bank_international,baseline,280
2,bank_international,baseline,607
2,bank_international,baseline,326
2,bank_international,baseline,460
2,bank_international,baseline,497
2,bank_international,baseline,407
2,bank_international,baseline,447
2,bank_international,baseline,441
2,bank_international,baseline,326
2,bank_international,baseline,295
2,bank_international,baseline,487
2,bank_international,baseline,418
2,bank_international,baseline,344
2,bank_international,baseline,513
2,bank_international,baseline,361
2,bank_international,baseline,366
2,bank_international,baseline,313
2,bank_international,baseline,231
2,bank_international,baseline,346
2,bank_international,baseline,211
2,bank_international,baseline,484
2,bank_international,baseline,452
2,bank_international,baseline,226
2,bank_international,baseline,452
2,bank_international,baseline,366
2,bank_international,baseline,416
2,bank_international,baseline,220
2,bank_international,baseline,464
2,bank_international,baseline,488
2,bank_international,baseline,300
2,bank_international,baseline,309
2,bank_international,baseline,419
2,bank_international,baseline,388
2,bank_international,baseline,428
2,bank_international,baseline,370
2,bank_international,baseline,218
2,bank_international,baseline,377
2,bank_international,baseline,593
2,bank_international,baseline,447
2,bank_international,baseline,286
2,bank_international,baseline,583
2,bank_international,baseline,394
2,bank_international,baseline,423
2,bank_international,baseline,363
2,bank_international,baseline,387
2,bank_international,baseline,479
2,bank_international,baseline,477
2,bank_international,baseline,396
2,bank_international,baseline,526
2,bank_international,baseline,309
2,bank_international,baseline,426
2,bank_international,baseline,271
2,bank_international,baseline,353
2,bank_international,baseline,363
2,bank_international,baseline,432
2,bank_international,baseline,542
2,bank_international,baseline,296
2,bank_international,baseline,366
2,bank_international,baseline,439
2,bank_international,baseline,327
2,bank_international,baseline,511
2,bank_international,baseline,476
2,bank_international,baseline,546
2,bank_international,baseline,506
2,bank_international,baseline,331
2,bank_international,baseline,286
2,bank_international,baseline,518
2,bank_international,baseline,349
2,bank_international,baseline,301
2,bank_international,baseline,414
2,bank_international,baseline,318
2,bank_international,baseline,392
2,bank_international,baseline,480
2,bank_international,baseline,318
2,bank_international,baseline,339
2,bank_international,baseline,360
2,bank_international,baseline,397
2,bank_international,baseline,293
2,bank_international,baseline,382
2,bank_international,baseline,405
2,bank_international,baseline,429
2,bank_international,baseline,372
2,bank_international,baseline,421
2,bank_international,baseline,339
2,bank_international,baseline,370
2,bank_international,baseline,502
2,bank_international,baseline,508
2,bank_international,baseline,294
2,bank_international,baseline,312
2,bank_international,baseline,409
2,bank_international,baseline,374
2,bank_international,baseline,581
2,bank_international,baseline,334
2,bank_international,baseline,390
2,bank_international,baseline,288
2,bank_international,baseline,435
2,bank_international,baseline,455
2,bank_international,baseline,377
2,bank_international,baseline,418
2,bank_international,baseline,508
2,bank_international,baseline,252
2,bank_international,baseline,402
2,bank_international,baseline,307
2,bank_international,baseline,470
2,bank_international,baseline,433
2,bank_international,baseline,401
2,bank_international,baseline,345
2,bank_international,baseline,378
2,bank_international,baseline,426
2,bank_international,baseline,438
2,bank_international,baseline,386
2,bank_international,baseline,295
2,bank_international,baseline,535
2,bank_international,baseline,336
2,bank_international,baseline,335
2,bank_international,baseline,386
2,bank_international,baseline,273
2,bank_international,baseline,425
2,bank_international,baseline,468
2,bank_international,baseline,261
2,bank_international,baseline,409
2,bank_international,baseline,333
2,bank_international,baseline,279
2,bank_international,baseline,431
2,bank_international,baseline,409
2,bank_international,baseline,352
2,bank_international,baseline,583
2,bank_international,baseline,364
2,bank_international,baseline,337
2,bank_international,baseline,444
2,bank_international,baseline,338
2,bank_international,baseline,562
2,bank_international,baseline,409
2,bank_international,baseline,303
2,bank_international,baseline,485
2,bank_international,baseline,478
2,bank_international,baseline,208
